"Date","Flow"
1997-01-22,26.4091
1997-01-23,25.6008
1997-01-24,27.8372
1997-01-25,27.1984
1997-01-26,26.9521
1997-01-27,27.4042
1997-01-28,28.063
1997-01-29,28.6346
1997-01-30,29.5567
1997-01-31,33.0682
1997-02-01,196.2545
1997-02-02,712.8095
1997-02-03,1096.254
1997-02-04,638.984
1997-02-05,589.2901
1997-02-06,286.4561
1997-02-07,160.3633
1997-02-08,102.5831
1997-02-09,69.0873
1997-02-10,100.7925
1997-02-11,205.4513
1997-02-12,335.4377
1997-02-13,835.2849
1997-02-14,1884.8307
1997-02-15,1665.289
1997-02-16,1334.7411
1997-02-17,1303.5267
1997-02-18,1248.1979
1997-02-19,1154.8549
1997-02-20,1049.327
1997-02-21,897.1563
1997-02-22,746.4583
1997-02-23,565.7337
1997-02-24,456.2416
1997-02-25,2884.9468
1997-02-26,5032.5113
1997-02-27,2124.9355
1997-02-28,1542.6268
1997-03-01,906.3641
1997-03-02,820.1565
1997-03-03,1126.0453
1997-03-04,1486.247
1997-03-05,2807.9667
1997-03-06,4082.3626
1997-03-07,3941.7633
1997-03-08,3699.7185
1997-03-09,3326.2529
1997-03-10,2738.6369
1997-03-11,2122.4162
1997-03-12,1619.5164
1997-03-13,1251.5367
1997-03-14,995.7615
1997-03-15,818.9359
1997-03-16,631.6921
1997-03-17,478.6884
1997-03-18,372.0795
1997-03-19,297.1497
1997-03-20,237.1652
1997-03-21,192.4443
1997-03-22,169.2746
1997-03-23,162.2487
1997-03-24,968.9863
1997-03-25,1972.5877
1997-03-26,6608.8873
1997-03-27,5766.7972
1997-03-28,3902.7802
1997-03-29,2919.2266
1997-03-30,2203.267
1997-03-31,1645.7674
1997-04-01,1236.8965
1997-04-02,948.7433
1997-04-03,735.7411
1997-04-04,548.3673
1997-04-05,433.2164
1997-04-06,347.9239
1997-04-07,302.3774
1997-04-08,238.147
1997-04-09,204.5291
1997-04-10,186.5422
1997-04-11,126.8427
1997-04-12,126.6495
1997-04-13,115.3674
1997-04-14,99.272
1997-04-15,85.1445
1997-04-16,75.6598
1997-04-17,70.6984
1997-04-18,66.5831
1997-04-19,62.4487
1997-04-20,59.7425
1997-04-21,56.3779
1997-04-22,53.8524
1997-04-23,55.1719
1997-04-24,54.9242
1997-04-25,53.694
1997-04-26,57.2222
1997-04-27,57.3657
1997-04-28,57.2527
1997-04-29,58.8547
1997-04-30,51.2631
1997-05-01,41.2701
1997-05-02,31.4778
1997-05-03,23.2522
1997-05-04,22.2157
1997-05-05,21.9355
1997-05-06,25.7875
1997-05-07,30.8292
1997-05-08,20.8933
1997-05-09,19.6734
1997-05-10,19.169
1997-05-11,19.0687
1997-05-12,18.1856
1997-05-13,15.1963
1997-05-14,12.0984
1997-05-15,11.6333
1997-05-16,17.615
1997-05-17,29.1876
1997-05-18,34.9533
1997-05-19,33.3332
1997-05-20,41.3681
1997-05-21,37.218
1997-05-22,34.6039
1997-05-23,35.0304
1997-05-24,31.2736
1997-05-25,29.143
1997-05-26,29.7735
1997-05-27,30.847
1997-05-28,26.3746
1997-05-29,22.9165
1997-05-30,21.3948
1997-05-31,20.1393
1997-06-01,18.8186
1997-06-02,17.72
1997-06-03,15.7323
1997-06-04,8.1835
1997-06-05,4.8392
1997-06-06,4.1473
1997-06-07,9.4275
1997-06-08,4.3013
1997-06-09,5.7358
1997-06-10,12.3744
1997-06-11,12.0415
1997-06-12,9.6055
1997-06-13,7.2577
1997-06-14,9.7277
1997-06-15,9.5219
1997-06-16,8.9733
1997-06-17,7.7108
1997-06-18,5.7507
1997-06-19,5.5584
1997-06-20,5.4497
1997-06-21,6.0651
1997-06-22,18.6805
1997-06-23,22.4505
1997-06-24,8.1571
1997-06-25,7.751
1997-06-26,7.6404
1997-06-27,7.6254
1997-06-28,7.5839
1997-06-29,7.7478
1997-06-30,7.6769
1997-07-01,7.7469
1997-07-02,7.564
1997-07-03,7.3755
1997-07-04,7.03
1997-07-05,7.2148
1997-07-06,7.1901
1997-07-07,7.0427
1997-07-08,7.1579
1997-07-09,7.3157
1997-07-10,7.0618
1997-07-11,5.9119
1997-07-12,5.0426
1997-07-13,4.9888
1997-07-14,5.2761
1997-07-15,5.6112
1997-07-16,7.1857
1997-07-17,6.9367
1997-07-18,5.6551
1997-07-19,6.1033
1997-07-20,5.6219
1997-07-21,7.637
1997-07-22,4.9419
1997-07-23,4.4383
1997-07-24,4.2666
1997-07-25,4.2859
1997-07-26,5.5044
1997-07-27,5.2126
1997-07-28,5.2759
1997-07-29,4.7956
1997-07-30,5.0163
1997-07-31,5.9681
1997-08-01,7.0722
1997-08-02,7.0669
1997-08-03,6.6276
1997-08-04,6.662
1997-08-05,6.9384
1997-08-06,6.504
1997-08-07,6.323
1997-08-08,6.5583
1997-08-09,6.7528
1997-08-10,6.9077
1997-08-11,7.2
1997-08-12,6.9353
1997-08-13,6.7677
1997-08-14,6.7913
1997-08-15,6.7677
1997-08-16,6.8047
1997-08-17,6.8891
1997-08-18,6.9741
1997-08-19,7.0723
1997-08-20,7.2903
1997-08-21,7.4032
1997-08-22,7.571
1997-08-23,7.2503
1997-08-24,7.3496
1997-08-25,6.9942
1997-08-26,5.3628
1997-08-27,5.0577
1997-08-28,6.7571
1997-08-29,6.9744
1997-08-30,7.1222
1997-08-31,7.537
1997-09-01,7.7108
1997-09-02,9.669
1997-09-03,14.6825
1997-09-04,12.9703
1997-09-05,9.6863
1997-09-06,8.9969
1997-09-07,8.965
1997-09-08,8.7664
1997-09-09,7.928
1997-09-10,7.5655
1997-09-11,6.7907
1997-09-12,6.6717
1997-09-13,6.5883
1997-09-14,6.7056
1997-09-15,6.5023
1997-09-16,6.702
1997-09-17,6.3835
1997-09-18,6.2302
1997-09-19,6.0107
1997-09-20,6.0194
1997-09-21,6.0682
1997-09-22,6.155
1997-09-23,6.8798
1997-09-24,7.7903
1997-09-25,8.8381
1997-09-26,9.0082
1997-09-27,8.5838
1997-09-28,8.5733
1997-09-29,8.4308
1997-09-30,8.6804
1997-10-01,8.5064
1997-10-02,7.0928
1997-10-03,8.3827
1997-10-04,9.3136
1997-10-05,7.7784
1997-10-06,7.664
1997-10-07,7.8614
1997-10-08,6.9773
1997-10-09,6.4114
1997-10-10,6.1083
1997-10-11,6.5794
1997-10-12,7.0725
1997-10-13,7.1097
1997-10-14,6.7744
1997-10-15,6.4349
1997-10-16,6.3762
1997-10-17,8.2009
1997-10-18,13.6283
1997-10-19,13.0086
1997-10-20,13.0371
1997-10-21,12.4474
1997-10-22,11.8591
1997-10-23,11.4292
1997-10-24,10.9174
1997-10-25,10.1226
1997-10-26,9.7872
1997-10-27,10.1743
1997-10-28,11.1192
1997-10-29,11.9901
1997-10-30,12.8031
1997-10-31,13.1802
1997-11-01,12.6348
1997-11-02,13.9297
1997-11-03,14.2903
1997-11-04,14.4835
1997-11-05,14.59
1997-11-06,15.0043
1997-11-07,14.9802
1997-11-08,13.4314
1997-11-09,12.9437
1997-11-10,12.3957
1997-11-11,10.1567
1997-11-12,10.1524
1997-11-13,12.269
1997-11-14,15.3682
1997-11-15,18.1858
1997-11-16,15.6548
1997-11-17,15.2475
1997-11-18,15.467
1997-11-19,15.6147
1997-11-20,16.7982
1997-11-21,19.8046
1997-11-22,19.5689
1997-11-23,19.1514
1997-11-24,17.6242
1997-11-25,16.9463
1997-11-26,17.0003
1997-11-27,16.4212
1997-11-28,15.0806
1997-11-29,16.04
1997-11-30,17.3912
1997-12-01,19.9409
1997-12-02,23.5015
1997-12-03,17.2695
1997-12-04,18.0061
1997-12-05,16.4342
1997-12-06,16.8453
1997-12-07,16.36
1997-12-08,16.515
1997-12-09,20.2711
1997-12-10,21.7741
1997-12-11,21.8513
1997-12-12,21.2968
1997-12-13,17.5188
1997-12-14,19.3203
1997-12-15,16.362
1997-12-16,31.6848
1997-12-17,40.7904
1997-12-18,38.7089
1997-12-19,36.6446
1997-12-20,37.276
1997-12-21,28.2879
1997-12-22,317.7165
1997-12-23,381.7029
1997-12-24,204.8553
1997-12-25,128.1152
1997-12-26,81.8899
1997-12-27,56.2226
1997-12-28,62.1006
1997-12-29,138.5402
1997-12-30,121.4401
1997-12-31,130.0981
1998-01-01,75.8635
1998-01-02,58.2159
1998-01-03,49.4198
1998-01-04,40.8765
1998-01-05,35.433
1998-01-06,31.3587
1998-01-07,27.5566
1998-01-08,24.2351
1998-01-09,24.5655
1998-01-10,24.5738
1998-01-11,88.1338
1998-01-12,3313.1313
1998-01-13,11472.694
1998-01-14,10304.5587
1998-01-15,8796.8196
1998-01-16,7686.5118
1998-01-17,6467.6218
1998-01-18,4897.9962
1998-01-19,3883.2974
1998-01-20,3148.1725
1998-01-21,2597.2949
1998-01-22,2097.1655
1998-01-23,1664.2674
1998-01-24,1331.9569
1998-01-25,1092.3784
1998-01-26,907.7122
1998-01-27,764.1926
1998-01-28,663.8187
1998-01-29,569.868
1998-01-30,483.6148
1998-01-31,452.0491
1998-02-01,440.4804
1998-02-02,411.4436
1998-02-03,356.2081
1998-02-04,302.7323
1998-02-05,262.6218
1998-02-06,227.0725
1998-02-07,190.8918
1998-02-08,175.4633
1998-02-09,168.1025
1998-02-10,142.5648
1998-02-11,119.7599
1998-02-12,102.5484
1998-02-13,105.2929
1998-02-14,417.2091
1998-02-15,585.8704
1998-02-16,392.4069
1998-02-17,255.4806
1998-02-18,216.2559
1998-02-19,254.2015
1998-02-20,259.1793
1998-02-21,257.6256
1998-02-22,239.0391
1998-02-23,214.2922
1998-02-24,192.9693
1998-02-25,165.8786
1998-02-26,152.7392
1998-02-27,142.1782
1998-02-28,132.6097
1998-03-01,121.2331
1998-03-02,145.9714
1998-03-03,201.1563
1998-03-04,237.084
1998-03-05,242.6308
1998-03-06,237.2034
1998-03-07,260.5903
1998-03-08,316.7325
1998-03-09,416.5225
1998-03-10,461.769
1998-03-11,444.3387
1998-03-12,399.6239
1998-03-13,343.9226
1998-03-14,300.1701
1998-03-15,265.93
1998-03-16,232.1846
1998-03-17,198.55
1998-03-18,164.189
1998-03-19,132.8252
1998-03-20,110.4307
1998-03-21,95.0177
1998-03-22,86.1309
1998-03-23,78.3579
1998-03-24,69.3142
1998-03-25,67.6461
1998-03-26,61.2034
1998-03-27,54.2729
1998-03-28,54.3613
1998-03-29,55.5559
1998-03-30,58.3831
1998-03-31,55.9965
1998-04-01,55.2314
1998-04-02,54.115
1998-04-03,60.6755
1998-04-04,58.6462
1998-04-05,57.2337
1998-04-06,50.8391
1998-04-07,44.2694
1998-04-08,40.8957
1998-04-09,40.9663
1998-04-10,39.1478
1998-04-11,35.0431
1998-04-12,34.8206
1998-04-13,33.3067
1998-04-14,31.8659
1998-04-15,31.0408
1998-04-16,28.1214
1998-04-17,23.0157
1998-04-18,22.204
1998-04-19,22.4289
1998-04-20,21.7542
1998-04-21,22.0184
1998-04-22,21.2357
1998-04-23,22.2258
1998-04-24,18.7518
1998-04-25,19.3817
1998-04-26,17.369
1998-04-27,19.5375
1998-04-28,23.3645
1998-04-29,19.3878
1998-04-30,19.4236
1998-05-01,15.5593
1998-05-02,13.731
1998-05-03,14.5894
1998-05-04,11.302
1998-05-05,27.9123
1998-05-06,50.69
1998-05-07,62.3612
1998-05-08,56.6293
1998-05-09,44.7494
1998-05-10,37.4248
1998-05-11,42.6895
1998-05-12,59.515
1998-05-13,71.7443
1998-05-14,74.8177
1998-05-15,77.1815
1998-05-16,83.3956
1998-05-17,83.8152
1998-05-18,95.8356
1998-05-19,93.2322
1998-05-20,138.5634
1998-05-21,154.6688
1998-05-22,146.8296
1998-05-23,137.6919
1998-05-24,134.4912
1998-05-25,125.9782
1998-05-26,129.9098
1998-05-27,127.8295
1998-05-28,134.1442
1998-05-29,132.9957
1998-05-30,128.0332
1998-05-31,105.5069
1998-06-01,77.5676
1998-06-02,55.2046
1998-06-03,38.0636
1998-06-04,32.7122
1998-06-05,31.4742
1998-06-06,32.1272
1998-06-07,36.5544
1998-06-08,42.1537
1998-06-09,44.726
1998-06-10,41.7272
1998-06-11,38.8172
1998-06-12,34.6734
1998-06-13,32.4635
1998-06-14,30.6645
1998-06-15,28.6335
1998-06-16,21.1556
1998-06-17,7.351
1998-06-18,4.5262
1998-06-19,3.985
1998-06-20,6.9501
1998-06-21,11.6725
1998-06-22,19.8126
1998-06-23,17.9714
1998-06-24,15.4897
1998-06-25,11.3659
1998-06-26,8.6945
1998-06-27,8.0992
1998-06-28,8.2247
1998-06-29,8.508
1998-06-30,13.4446
1998-07-01,15.7897
1998-07-02,13.6057
1998-07-03,14.4499
1998-07-04,13.878
1998-07-05,13.947
1998-07-06,13.4246
1998-07-07,11.6558
1998-07-08,10.701
1998-07-09,9.6146
1998-07-10,9.1474
1998-07-11,9.8324
1998-07-12,10.4794
1998-07-13,10.4754
1998-07-14,9.3242
1998-07-15,8.793
1998-07-16,8.5406
1998-07-17,8.2452
1998-07-18,8.2754
1998-07-19,8.3541
1998-07-20,8.2432
1998-07-21,7.918
1998-07-22,7.8978
1998-07-23,7.6945
1998-07-24,7.5168
1998-07-25,7.4156
1998-07-26,7.4353
1998-07-27,7.4139
1998-07-28,7.1838
1998-07-29,6.8076
1998-07-30,6.5877
1998-07-31,6.6498
1998-08-01,6.6001
1998-08-02,6.7186
1998-08-03,7.0508
1998-08-04,9.2912
1998-08-05,10.0329
1998-08-06,10.587
1998-08-07,10.7933
1998-08-08,10.5458
1998-08-09,10.4402
1998-08-10,10.3847
1998-08-11,10.1707
1998-08-12,9.7722
1998-08-13,9.5233
1998-08-14,9.3651
1998-08-15,9.0284
1998-08-16,8.8347
1998-08-17,9.0336
1998-08-18,12.2351
1998-08-19,13.0993
1998-08-20,13.7829
1998-08-21,13.4041
1998-08-22,10.3931
1998-08-23,10.0609
1998-08-24,10.0699
1998-08-25,9.9038
1998-08-26,9.6208
1998-08-27,9.7623
1998-08-28,9.777
1998-08-29,10.4141
1998-08-30,20.5335
1998-08-31,2387.9959
1998-09-01,1579.1826
1998-09-02,415.7937
1998-09-03,253.1957
1998-09-04,426.4654
1998-09-05,485.8962
1998-09-06,496.5353
1998-09-07,498.2768
1998-09-08,505.3812
1998-09-09,466.1174
1998-09-10,411.7605
1998-09-11,360.7298
1998-09-12,311.194
1998-09-13,267.5612
1998-09-14,232.3689
1998-09-15,197.8925
1998-09-16,169.5534
1998-09-17,148.7746
1998-09-18,124.8802
1998-09-19,106.9835
1998-09-20,101.4841
1998-09-21,100.3204
1998-09-22,104.2822
1998-09-23,102.273
1998-09-24,95.4388
1998-09-25,93.3182
1998-09-26,105.0039
1998-09-27,106.1522
1998-09-28,97.7008
1998-09-29,86.0358
1998-09-30,81.6221
1998-10-01,72.5417
1998-10-02,59.9484
1998-10-03,52.2968
1998-10-04,45.2047
1998-10-05,37.8431
1998-10-06,32.4981
1998-10-07,29.9935
1998-10-08,25.6133
1998-10-09,25.494
1998-10-10,29.2884
1998-10-11,19.7933
1998-10-12,18.9403
1998-10-13,17.3781
1998-10-14,19.5269
1998-10-15,22.9285
1998-10-16,25.6777
1998-10-17,69.8745
1998-10-18,131.6833
1998-10-19,82.4871
1998-10-20,44.357
1998-10-21,33.0282
1998-10-22,23.4045
1998-10-23,17.93
1998-10-24,17.3407
1998-10-25,17.2059
1998-10-26,14.8461
1998-10-27,17.142
1998-10-28,27.083
1998-10-29,34.9649
1998-10-30,48.2963
1998-10-31,42.6819
1998-11-01,39.9818
1998-11-02,272.8736
1998-11-03,394.0693
1998-11-04,282.9148
1998-11-05,260.9803
1998-11-06,302.8122
1998-11-07,318.9846
1998-11-08,314.5485
1998-11-09,295.384
1998-11-10,266.5486
1998-11-11,218.192
1998-11-12,203.5561
1998-11-13,202.0462
1998-11-14,181.2215
1998-11-15,168.3037
1998-11-16,151.8616
1998-11-17,143.7074
1998-11-18,137.8971
1998-11-19,138.6584
1998-11-20,150.6981
1998-11-21,150.0492
1998-11-22,172.9166
1998-11-23,216.3931
1998-11-24,224.8465
1998-11-25,235.827
1998-11-26,492.4081
1998-11-27,1009.7979
1998-11-28,735.5304
1998-11-29,465.6428
1998-11-30,398.1831
1998-12-01,473.2185
1998-12-02,572.6343
1998-12-03,568.8771
1998-12-04,399.3853
1998-12-05,322.7683
1998-12-06,281.7358
1998-12-07,245.9513
1998-12-08,223.9345
1998-12-09,188.1246
1998-12-10,156.5499
1998-12-11,139.5502
1998-12-12,124.5627
1998-12-13,119.3082
1998-12-14,120.801
1998-12-15,140.7199
1998-12-16,127.7206
1998-12-17,112.1586
1998-12-18,92.3044
1998-12-19,81.6291
1998-12-20,77.4205
1998-12-21,74.1795
1998-12-22,142.5981
1998-12-23,287.7752
1998-12-24,336.502
1998-12-25,366.8331
1998-12-26,434.0527
1998-12-27,395.4128
1998-12-28,353.3752
1998-12-29,318.6592
1998-12-30,286.7999
1998-12-31,423.1403
1999-01-01,527.3741
1999-01-02,395.8146
1999-01-03,327.3487
1999-01-04,326.0043
1999-01-05,320.4902
1999-01-06,383.578
1999-01-07,293.1603
1999-01-08,286.8446
1999-01-09,319.9545
1999-01-10,319.0605
1999-01-11,375.5696
1999-01-12,398.785
1999-01-13,445.7567
1999-01-14,533.0562
1999-01-15,556.0166
1999-01-16,569.4492
1999-01-17,630.1317
1999-01-18,670.9918
1999-01-19,775.1476
1999-01-20,799.239
1999-01-21,908.0979
1999-01-22,903.0805
1999-01-23,897.0663
1999-01-24,842.0208
1999-01-25,709.656
1999-01-26,548.7987
1999-01-27,440.6805
1999-01-28,367.3178
1999-01-29,321.0754
1999-01-30,290.3558
1999-01-31,273.4448
1999-02-01,254.3701
1999-02-02,222.854
1999-02-03,196.8664
1999-02-04,188.4878
1999-02-05,161.4333
1999-02-06,142.768
1999-02-07,128.3433
1999-02-08,124.5384
1999-02-09,121.9218
1999-02-10,114.8298
1999-02-11,119.2408
1999-02-12,133.8062
1999-02-13,394.252
1999-02-14,235.1731
1999-02-15,183.4705
1999-02-16,177.3081
1999-02-17,219.6639
1999-02-18,653.1325
1999-02-19,875.1471
1999-02-20,929.151
1999-02-21,972.6511
1999-02-22,988.9317
1999-02-23,930.5378
1999-02-24,828.4834
1999-02-25,752.5178
1999-02-26,690.0381
1999-02-27,585.7759
1999-02-28,792.1114
1999-03-01,1056.5823
1999-03-02,1010.4009
1999-03-03,876.6122
1999-03-04,798.7081
1999-03-05,808.2103
1999-03-06,786.1325
1999-03-07,797.8167
1999-03-08,801.0966
1999-03-09,1042.816
1999-03-10,1012.2506
1999-03-11,1001.4772
1999-03-12,1009.8177
1999-03-13,971.3578
1999-03-14,907.1435
1999-03-15,823.3135
1999-03-16,713.6397
1999-03-17,594.6028
1999-03-18,495.5464
1999-03-19,423.7522
1999-03-20,352.7533
1999-03-21,304.3279
1999-03-22,277.0724
1999-03-23,252.3126
1999-03-24,270.9249
1999-03-25,255.5218
1999-03-26,219.5364
1999-03-27,190.0966
1999-03-28,170.2156
1999-03-29,165.0841
1999-03-30,159.7911
1999-03-31,153.5551
1999-04-01,148.4536
1999-04-02,148.5933
1999-04-03,149.1052
1999-04-04,174.1265
1999-04-05,226.4266
1999-04-06,199.9098
1999-04-07,182.5344
1999-04-08,196.1111
1999-04-09,183.1342
1999-04-10,169.166
1999-04-11,157.4753
1999-04-12,149.3934
1999-04-13,143.5379
1999-04-14,133.612
1999-04-15,112.5069
1999-04-16,92.9159
1999-04-17,77.8133
1999-04-18,63.787
1999-04-19,52.7147
1999-04-20,47.2799
1999-04-21,47.4349
1999-04-22,44.7183
1999-04-23,41.9434
1999-04-24,42.8432
1999-04-25,44.7181
1999-04-26,45.1515
1999-04-27,45.4644
1999-04-28,41.5951
1999-04-29,38.2529
1999-04-30,37.0137
1999-05-01,32.0769
1999-05-02,33.5905
1999-05-03,35.1614
1999-05-04,33.672
1999-05-05,32.6614
1999-05-06,30.8783
1999-05-07,29.1401
1999-05-08,26.9011
1999-05-09,27.2693
1999-05-10,30.2412
1999-05-11,33.761
1999-05-12,34.932
1999-05-13,34.5861
1999-05-14,34.9338
1999-05-15,34.1427
1999-05-16,30.8164
1999-05-17,29.4706
1999-05-18,27.0936
1999-05-19,24.1584
1999-05-20,24.0486
1999-05-21,24.2308
1999-05-22,26.2721
1999-05-23,25.836
1999-05-24,26.0052
1999-05-25,24.5154
1999-05-26,24.7154
1999-05-27,25.0211
1999-05-28,23.7044
1999-05-29,25.1845
1999-05-30,25.9578
1999-05-31,22.3433
1999-06-01,21.1952
1999-06-02,18.0535
1999-06-03,15.975
1999-06-04,14.1811
1999-06-05,12.8587
1999-06-06,15.1301
1999-06-07,15.2316
1999-06-08,13.0248
1999-06-09,11.0951
1999-06-10,11.2339
1999-06-11,10.4152
1999-06-12,8.0234
1999-06-13,5.5644
1999-06-14,4.835
1999-06-15,7.8332
1999-06-16,8.3933
1999-06-17,8.1281
1999-06-18,7.8015
1999-06-19,7.5585
1999-06-20,7.1842
1999-06-21,6.9392
1999-06-22,6.1184
1999-06-23,4.4538
1999-06-24,4.5507
1999-06-25,5.5352
1999-06-26,4.3103
1999-06-27,3.2684
1999-06-28,2.8003
1999-06-29,2.961
1999-06-30,7.9768
1999-07-01,9.447
1999-07-02,8.7768
1999-07-03,7.7408
1999-07-04,8.3402
1999-07-05,11.6045
1999-07-06,12.8765
1999-07-07,12.0086
1999-07-08,11.1833
1999-07-09,10.4131
1999-07-10,10.8334
1999-07-11,14.0552
1999-07-12,9.5053
1999-07-13,9.436
1999-07-14,8.4227
1999-07-15,8.5207
1999-07-16,8.0577
1999-07-17,6.6321
1999-07-18,6.795
1999-07-19,7.3431
1999-07-20,9.693
1999-07-21,9.6618
1999-07-22,8.3255
1999-07-23,7.9288
1999-07-24,9.3496
1999-07-25,12.7019
1999-07-26,15.8291
1999-07-27,14.6538
1999-07-28,13.6091
1999-07-29,11.5628
1999-07-30,9.9196
1999-07-31,9.9804
1999-08-01,9.0754
1999-08-02,8.7545
1999-08-03,7.3025
1999-08-04,8.5507
1999-08-05,8.3434
1999-08-06,6.0367
1999-08-07,4.993
1999-08-08,5.3036
1999-08-09,7.5866
1999-08-10,9.1813
1999-08-11,8.4607
1999-08-12,7.8537
1999-08-13,7.371
1999-08-14,7.4262
1999-08-15,7.9473
1999-08-16,8.3946
1999-08-17,8.0818
1999-08-18,7.7282
1999-08-19,7.9623
1999-08-20,7.6129
1999-08-21,7.6314
1999-08-22,8.821
1999-08-23,11.6203
1999-08-24,9.8573
1999-08-25,8.2634
1999-08-26,7.5588
1999-08-27,8.0342
1999-08-28,10.4883
1999-08-29,11.4891
1999-08-30,9.6032
1999-08-31,8.782
1999-09-01,10.4482
1999-09-02,10.6982
1999-09-03,11.6904
1999-09-04,10.6093
1999-09-05,10.1791
1999-09-06,10.015
1999-09-07,9.9527
1999-09-08,9.088
1999-09-09,6.8332
1999-09-10,7.2354
1999-09-11,8.8672
1999-09-12,9.6196
1999-09-13,9.7229
1999-09-14,10.6736
1999-09-15,11.0534
1999-09-16,10.4408
1999-09-17,8.7887
1999-09-18,10.3812
1999-09-19,10.7485
1999-09-20,10.855
1999-09-21,9.7749
1999-09-22,12.0011
1999-09-23,10.7714
1999-09-24,9.2027
1999-09-25,8.2491
1999-09-26,7.8639
1999-09-27,8.8095
1999-09-28,8.4335
1999-09-29,8.0838
1999-09-30,9.4587
1999-10-01,13.0939
1999-10-02,14.506
1999-10-03,15.4297
1999-10-04,13.0273
1999-10-05,10.2431
1999-10-06,13.7778
1999-10-07,14.8369
1999-10-08,9.9594
1999-10-09,10.6489
1999-10-10,10.4384
1999-10-11,9.4814
1999-10-12,11.1999
1999-10-13,11.7726
1999-10-14,9.8173
1999-10-15,8.5197
1999-10-16,15.3106
1999-10-17,22.7082
1999-10-18,17.3137
1999-10-19,17.1042
1999-10-20,18.3758
1999-10-21,15.5978
1999-10-22,16.1049
1999-10-23,20.9024
1999-10-24,25.8597
1999-10-25,25.3496
1999-10-26,23.0658
1999-10-27,23.0152
1999-10-28,24.1462
1999-10-29,23.1467
1999-10-30,23.5963
1999-10-31,24.5538
1999-11-01,26.7513
1999-11-02,27.876
1999-11-03,30.4823
1999-11-04,29.0729
1999-11-05,26.8114
1999-11-06,35.9476
1999-11-07,45.2884
1999-11-08,39.3541
1999-11-09,33.0792
1999-11-10,44.8605
1999-11-11,41.959
1999-11-12,36.8893
1999-11-13,24.0986
1999-11-14,24.1354
1999-11-15,23.1342
1999-11-16,17.2658
1999-11-17,16.3451
1999-11-18,16.7612
1999-11-19,16.8816
1999-11-20,17.3187
1999-11-21,35.1162
1999-11-22,65.0665
1999-11-23,34.1246
1999-11-24,33.4559
1999-11-25,40.0228
1999-11-26,32.1568
1999-11-27,31.1765
1999-11-28,35.2422
1999-11-29,49.2805
1999-11-30,33.0629
1999-12-01,31.4724
1999-12-02,30.6406
1999-12-03,30.2757
1999-12-04,29.872
1999-12-05,29.8609
1999-12-06,29.2176
1999-12-07,29.3487
1999-12-08,35.9796
1999-12-09,36.2615
1999-12-10,35.7132
1999-12-11,36.7802
1999-12-12,38.5721
1999-12-13,47.3066
1999-12-14,73.4119
1999-12-15,70.0811
1999-12-16,51.6092
1999-12-17,50.0118
1999-12-18,49.8121
1999-12-19,59.6772
1999-12-20,67.3511
1999-12-21,75.4623
1999-12-22,77.1207
1999-12-23,56.0976
1999-12-24,73.3585
1999-12-25,82.6727
1999-12-26,96.0698
1999-12-27,990.4516
1999-12-28,522.8496
1999-12-29,319.7029
1999-12-30,270.1819
1999-12-31,167.1583
2000-01-01,129.1722
2000-01-02,153.1127
2000-01-03,170.1896
2000-01-04,172.0687
2000-01-05,173.1601
2000-01-06,170.9455
2000-01-07,159.0272
2000-01-08,150.6575
2000-01-09,170.2771
2000-01-10,178.8117
2000-01-11,147.0174
2000-01-12,138.7705
2000-01-13,178.5625
2000-01-14,169.1974
2000-01-15,161.7168
2000-01-16,156.583
2000-01-17,154.4457
2000-01-18,152.0753
2000-01-19,150.4287
2000-01-20,150.2526
2000-01-21,158.3188
2000-01-22,153.4122
2000-01-23,152.5716
2000-01-24,139.1873
2000-01-25,143.054
2000-01-26,141.2664
2000-01-27,117.122
2000-01-28,95.1621
2000-01-29,92.4085
2000-01-30,88.3978
2000-01-31,85.0541
2000-02-01,81.9332
2000-02-02,76.3461
2000-02-03,67.5772
2000-02-04,67.6538
2000-02-05,88.2131
2000-02-06,203.6327
2000-02-07,570.0349
2000-02-08,1238.1678
2000-02-09,710.6483
2000-02-10,513.6298
2000-02-11,325.6284
2000-02-12,316.2454
2000-02-13,339.841
2000-02-14,300.532
2000-02-15,293.4136
2000-02-16,298.3728
2000-02-17,370.6362
2000-02-18,1137.1501
2000-02-19,1328.3523
2000-02-20,3460.6416
2000-02-21,3799.9751
2000-02-22,4521.8234
2000-02-23,5545.9785
2000-02-24,8373.0245
2000-02-25,9011.0373
2000-02-26,7314.249
2000-02-27,7489.266
2000-02-28,7053.1768
2000-02-29,6094.8011
2000-03-01,5518.3695
2000-03-02,5270.5434
2000-03-03,4550.8966
2000-03-04,3827.8795
2000-03-05,3161.4677
2000-03-06,2486.3809
2000-03-07,1920.6153
2000-03-08,1506.6152
2000-03-09,1215.9283
2000-03-10,1011.3083
2000-03-11,848.8892
2000-03-12,722.121
2000-03-13,585.9002
2000-03-14,495.2682
2000-03-15,440.6162
2000-03-16,405.072
2000-03-17,521.7873
2000-03-18,456.5907
2000-03-19,1124.7174
2000-03-20,2696.4436
2000-03-21,2339.5981
2000-03-22,1814.2654
2000-03-23,1406.3642
2000-03-24,1127.9726
2000-03-25,920.615
2000-03-26,764.2172
2000-03-27,596.5847
2000-03-28,480.7966
2000-03-29,391.4105
2000-03-30,322.4046
2000-03-31,266.1223
2000-04-01,229.4684
2000-04-02,211.1361
2000-04-03,240.7359
2000-04-04,453.6055
